DName,DType,DN_DT,Jahr,Gemeindegebiet,Bevölkerung insgesamt,Bevölkerungsdichte,Landeswert(BD)
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),1979,9986,111426,1116,257
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),1980,9986,111938,1121,259
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),1981,9986,111745,1119,260
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),1982,9986,111276,1114,259
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),1983,9986,110800,1110,259
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),1984,9986,110666,1108,259
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),1985,9986,111338,1115,259
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),1986,9986,111713,1119,261
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),1987,9986,111368,1115,261
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),1988,9986,112279,1124,264
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),1989,9986,113955,1141,269
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),1990,9986,115843,1160,275
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),1991,9986,117427,1176,280
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),1992,9986,121052,1212,284
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),1993,9986,122396,1226,286
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),1994,9986,122253,1224,287
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),1995,9987,121509,1217,289
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),1996,9987,121556,1217,290
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),1997,9987,120987,1211,291
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),1998,9987,120012,1202,292
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),1999,9987,119526,1197,293
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),2000,9988,119305,1194,294
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),2001,9988,120163,1203,297
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),2002,9988,120683,1208,298
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),2003,9988,120705,1209,299
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),2004,9988,121320,1215,300
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),2005,9988,121613,1218,300
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),2006,9988,121384,1215,300
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),2007,9988,121627,1218,301
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),2008,9988,122098,1222,301
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),2009,9988,122415,1226,301
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),2010,9988,122879,1230,301
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),2011,9988,116716,1169,295
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),2012,9988,117531,1177,296
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),2013,9988,118122,1183,298
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),2014,9988,119841,1200,300
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),2015,9988,122567,1227,305
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),2016,9989,123771,1239,307
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),2017,9989,125113,1253,309
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),2018,9989,125960,1261,310
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),2019,9990,126592,1267,311
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),2020,9990,126458,1266,311
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),2021,9989,125613,1258,312
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),2022,9989,129931,1301,313
Heilbronn,kreisfreie Stadt,Heilbronn (kreisfreie Stadt),2023,9989,131653,1318,315
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1961,77140,76107,99,219
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1962,77140,77325,100,224
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1963,77140,77913,101,227
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1964,77140,79235,103,231
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1965,77138,80230,104,236
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1966,77142,80767,105,239
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1967,77142,80990,105,240
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1968,77141,81828,106,244
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1969,77141,83221,108,249
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1970,77142,83862,109,250
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1971,77141,84253,109,253
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1972,77141,84450,109,256
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1973,77342,84933,110,258
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1974,77342,84660,109,258
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1975,77352,83514,108,256
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1976,77352,83045,107,255
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1977,77671,82887,107,255
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1978,77672,82947,107,256
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1979,77671,83408,107,257
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1980,77668,83872,108,259
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1981,77668,84335,109,260
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1982,77670,84411,109,259
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1983,77665,84681,109,259
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1984,77666,85245,110,259
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1985,77666,85510,110,259
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1986,77663,85991,111,261
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1987,77663,86675,112,261
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1988,77663,87960,113,264
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1989,77668,90111,116,269
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1990,77669,92907,120,275
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1991,77669,95126,122,280
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1992,77669,97315,125,284
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1993,77669,99912,129,286
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1994,77669,102043,131,287
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1995,77672,104347,134,289
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1996,77669,105257,136,290
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1997,77669,105493,136,291
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1998,77671,106130,137,292
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),1999,77671,106930,138,293
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),2000,77676,107754,139,294
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),2001,77674,108920,140,297
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),2002,77674,109519,141,298
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),2003,77675,109755,141,299
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),2004,77675,109756,141,300
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),2005,77675,109718,141,300
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),2006,77675,109717,141,300
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),2007,77675,109900,141,301
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),2008,77675,109499,141,301
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),2009,77675,109028,140,301
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),2010,77676,108913,140,301
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),2011,77675,107200,138,295
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),2012,77676,107498,138,296
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),2013,77676,107866,139,298
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),2014,77676,108816,140,300
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),2015,77676,110181,142,305
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),2016,77676,110689,143,307
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),2017,77676,111392,143,309
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),2018,77676,112010,144,310
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),2019,77676,112655,145,311
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),2020,77676,112765,145,311
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),2021,77676,113318,146,312
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),2022,77675,114553,147,313
Hohenlohekreis,Landkreis,Hohenlohekreis (Landkreis),2023,77675,115335,148,315
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1961,108346,280528,259,219
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1962,108346,287029,265,224
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1963,108346,293216,271,227
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1964,108345,300734,278,231
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1965,108345,307311,284,236
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1966,108341,312154,288,239
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1967,108341,314486,290,240
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1968,108335,320825,296,244
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1969,108336,329372,304,249
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1970,108336,334036,308,250
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1971,108337,339224,313,253
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1972,108511,344953,318,256
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1973,108512,351172,324,258
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1974,108512,351585,324,258
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1975,108503,349856,322,256
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1976,108503,349320,322,255
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1977,108499,350727,323,255
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1978,108499,352868,325,256
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1979,108490,355482,328,257
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1980,108487,359053,331,259
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1981,108482,360788,333,260
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1982,108482,361383,333,259
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1983,108484,360979,333,259
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1984,108485,360890,333,259
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1985,108492,362057,334,259
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1986,108489,363538,335,261
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1987,108490,366141,337,261
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1988,108490,368613,340,264
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1989,108488,373479,344,269
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1990,108491,380713,351,275
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1991,108493,389053,359,280
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1992,108493,395540,365,284
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1993,108493,399377,368,286
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1994,108487,401909,370,287
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1995,108488,405795,374,289
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1996,108488,408641,377,290
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1997,108490,410448,378,291
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1998,108495,413257,381,292
Karlsruhe,Landkreis,Karlsruhe (Landkreis),1999,108495,416429,384,293
Karlsruhe,Landkreis,Karlsruhe (Landkreis),2000,108496,419555,387,294
Karlsruhe,Landkreis,Karlsruhe (Landkreis),2001,108496,422952,390,297
Karlsruhe,Landkreis,Karlsruhe (Landkreis),2002,108497,425768,392,298
Karlsruhe,Landkreis,Karlsruhe (Landkreis),2003,108497,427149,394,299
Karlsruhe,Landkreis,Karlsruhe (Landkreis),2004,108498,428312,395,300
Karlsruhe,Landkreis,Karlsruhe (Landkreis),2005,108496,429603,396,300
Karlsruhe,Landkreis,Karlsruhe (Landkreis),2006,108497,430351,397,300
Karlsruhe,Landkreis,Karlsruhe (Landkreis),2007,108500,431519,398,301
Karlsruhe,Landkreis,Karlsruhe (Landkreis),2008,108500,431381,398,301
Karlsruhe,Landkreis,Karlsruhe (Landkreis),2009,108500,431606,398,301
Karlsruhe,Landkreis,Karlsruhe (Landkreis),2010,108500,432271,398,301
Karlsruhe,Landkreis,Karlsruhe (Landkreis),2011,108495,424510,391,295
Karlsruhe,Landkreis,Karlsruhe (Landkreis),2012,108494,427106,394,296
Karlsruhe,Landkreis,Karlsruhe (Landkreis),2013,108494,429186,396,298
Karlsruhe,Landkreis,Karlsruhe (Landkreis),2014,108495,431315,398,300
Karlsruhe,Landkreis,Karlsruhe (Landkreis),2015,108495,435841,402,305
Karlsruhe,Landkreis,Karlsruhe (Landkreis),2016,108528,440337,406,307
Karlsruhe,Landkreis,Karlsruhe (Landkreis),2017,108528,442673,408,309
Karlsruhe,Landkreis,Karlsruhe (Landkreis),2018,108529,444232,409,310
Karlsruhe,Landkreis,Karlsruhe (Landkreis),2019,108498,445101,410,311
Karlsruhe,Landkreis,Karlsruhe (Landkreis),2020,108498,446852,412,311
Karlsruhe,Landkreis,Karlsruhe (Landkreis),2021,108498,448487,413,312
Karlsruhe,Landkreis,Karlsruhe (Landkreis),2022,108498,453378,418,313
Karlsruhe,Landkreis,Karlsruhe (Landkreis),2023,108498,455350,420,315
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1961,17345,268184,1546,219
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1962,17345,272113,1569,224
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1963,17346,274628,1583,227
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1964,17346,277823,1602,231
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1965,17346,280001,1614,236
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1966,17347,280968,1620,239
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1967,17348,281093,1620,240
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1968,17349,284060,1637,244
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1969,17348,286085,1649,249
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1970,17348,287526,1657,250
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1971,17348,287918,1660,253
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1972,17347,287539,1658,256
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1973,17347,285822,1648,258
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1974,17347,283543,1635,258
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1975,17346,280448,1617,256
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1976,17346,276620,1595,255
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1977,17346,275828,1590,255
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1978,17346,274058,1580,256
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1979,17346,271417,1565,257
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1980,17346,271892,1567,259
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1981,17346,271877,1567,260
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1982,17346,271236,1564,259
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1983,17345,269389,1553,259
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1984,17345,269638,1555,259
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1985,17345,268211,1546,259
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1986,17345,268309,1547,261
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1987,17345,262209,1512,261
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1988,17345,265100,1528,264
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1989,17345,270659,1560,269
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1990,17344,275061,1586,275
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1991,17344,278579,1606,280
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1992,17344,279329,1611,284
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1993,17344,277998,1603,286
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1994,17347,277011,1597,287
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1995,17347,275690,1589,289
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1996,17347,277191,1598,290
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1997,17346,276571,1594,291
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1998,17349,276536,1594,292
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),1999,17349,277204,1598,293
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),2000,17346,278558,1606,294
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),2001,17346,279578,1612,297
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),2002,17346,281334,1622,298
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),2003,17346,282595,1629,299
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),2004,17346,284163,1638,300
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),2005,17346,285263,1645,300
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),2006,17346,286327,1651,300
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),2007,17346,288917,1666,301
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),2008,17346,290736,1676,301
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),2009,17346,291959,1683,301
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),2010,17346,294761,1699,301
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),2011,17346,291995,1683,295
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),2012,17346,296033,1707,296
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),2013,17346,299103,1724,298
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),2014,17346,300051,1730,300
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),2015,17346,307755,1774,305
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),2016,17342,309999,1788,307
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),2017,17342,311919,1799,309
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),2018,17342,313092,1805,310
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),2019,17342,312060,1799,311
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),2020,17342,308436,1779,311
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),2021,17342,306502,1767,312
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),2022,17342,306630,1768,313
Karlsruhe,kreisfreie Stadt,Karlsruhe (kreisfreie Stadt),2023,17342,308197,1777,315
Konstanz,Landkreis,Konstanz (Landkreis),1961,81442,188314,231,219
Konstanz,Landkreis,Konstanz (Landkreis),1962,81443,192657,237,224
Konstanz,Landkreis,Konstanz (Landkreis),1963,81445,196995,242,227
Konstanz,Landkreis,Konstanz (Landkreis),1964,81446,202276,248,231
Konstanz,Landkreis,Konstanz (Landkreis),1965,81447,206883,254,236
Konstanz,Landkreis,Konstanz (Landkreis),1966,81447,209713,257,239
Konstanz,Landkreis,Konstanz (Landkreis),1967,81715,211208,258,240
Konstanz,Landkreis,Konstanz (Landkreis),1968,81715,215854,264,244
Konstanz,Landkreis,Konstanz (Landkreis),1969,81780,221883,271,249
Konstanz,Landkreis,Konstanz (Landkreis),1970,81782,222222,272,250
Konstanz,Landkreis,Konstanz (Landkreis),1971,81780,226006,276,253
Konstanz,Landkreis,Konstanz (Landkreis),1972,81779,230124,281,256
Konstanz,Landkreis,Konstanz (Landkreis),1973,81779,232680,285,258
Konstanz,Landkreis,Konstanz (Landkreis),1974,81779,231801,283,258
Konstanz,Landkreis,Konstanz (Landkreis),1975,81784,229505,281,256
Konstanz,Landkreis,Konstanz (Landkreis),1976,81798,228138,279,255
Konstanz,Landkreis,Konstanz (Landkreis),1977,81811,227492,278,255
Konstanz,Landkreis,Konstanz (Landkreis),1978,81805,227792,278,256
Konstanz,Landkreis,Konstanz (Landkreis),1979,81808,228748,280,257
Konstanz,Landkreis,Konstanz (Landkreis),1980,81808,230054,281,259
Konstanz,Landkreis,Konstanz (Landkreis),1981,81808,230662,282,260
Konstanz,Landkreis,Konstanz (Landkreis),1982,81807,231502,283,259
Konstanz,Landkreis,Konstanz (Landkreis),1983,81808,230663,282,259
Konstanz,Landkreis,Konstanz (Landkreis),1984,81807,230858,282,259
Konstanz,Landkreis,Konstanz (Landkreis),1985,81807,232611,284,259
Konstanz,Landkreis,Konstanz (Landkreis),1986,81804,234397,287,261
Konstanz,Landkreis,Konstanz (Landkreis),1987,81810,233432,285,261
Konstanz,Landkreis,Konstanz (Landkreis),1988,81810,237121,290,264
Konstanz,Landkreis,Konstanz (Landkreis),1989,81795,241129,295,269
Konstanz,Landkreis,Konstanz (Landkreis),1990,81795,246059,301,275
Konstanz,Landkreis,Konstanz (Landkreis),1991,81798,250991,307,280
Konstanz,Landkreis,Konstanz (Landkreis),1992,81796,253697,310,284
